Pharmacy,Populations,Insurance,Poverty,Work,Average,County,Target,Result
WALGREENS - 12078,"[['37105030502', '37105030504', '37105030505', '37105030602', '37105030502']]",0.1774913514116728,0.873619015734851,0.12593467138921685,0.3923483461785802,Lee,0.6065373242283066,True
CVS - 162,"[['37119005864', '37179021006', '37179021007', '37119005864']]",0.037015142558319315,0.9577099722613797,0.021872584239006867,0.33886589968623526,Mecklenburg,0.6095541200719841,False
OLD MAIN PHARMACY,"[['37155960404', '37155960501', '37155960502', '37155961801', '37155960502']]",0.15475837533353098,0.8769641268900089,0.2967285481042511,0.4428170167759304,Robeson,0.6425942755842783,True
WALGREENS - 4547,[['37119005604']],0.048767605633802814,0.967605633802817,0.4440697020798201,0.4868143138388133,Mecklenburg,0.6095541200719841,True
RITE AID - 11361,"[['37183053004', '37183053004']]",0.09203606311044328,0.9752066115702479,0.06574004507888806,0.3776609065865264,Wake,0.6112400554835205,True
CVS - 8959,"[['37069060401', '37069060501', '37069060502', '37077970605', '37069060501']]",0.12864498796664242,0.9093860189175575,0.06735809390329363,0.3684630335958312,Franklin,0.6066106492302533,True
TAYLOE'S HOSPITAL PHARMACY,[['37013930400']],0.26706349206349206,0.9486111111111111,0.33652121936640766,0.5173986075136702,Beaufort,0.6190773159903187,True
ELVINGTON PHARMACY,[['37047930600']],0.10109819121447028,0.7968346253229974,0.08107235142118863,0.32633505598621876,Columbus,0.6105412441232466,False
WALGREENS - 5877,[['37071031800']],0.12279151943462897,0.8713191990577149,0.24744130042143286,0.41385067297125894,Gaston,0.615712135351936,True
WALGREENS - 7397,[['37067001100']],0.09146341463414634,0.9065040650406504,0.24227642276422764,0.41341463414634144,Forsyth,0.6221954212353153,True
OMNICARE OF SOUTHERN PINES,[['37125951102']],0.11048265460030166,0.8946078431372549,0.08844896476571014,0.36451315416775554,Moore,0.5874958594441854,True
CVS - 2749,"[['37025042601', '37025042503']]",0.07646760277448825,0.9319912028421586,0.06108616453444039,0.3565149900503624,Cabarrus,0.6096473779385173,False
INNES STREET DRUG COMPANY 3,[['37159050500']],0.0920708684286959,0.9483009003775777,0.0326530612244898,0.3576749433435878,Rowan,0.6175117525471473,False
FAMILY CARE PHARMACY OF SWANSBORO,"[['37031970801', '37133000104', '37133000105', '37133002801', '37133002802', '37133002803', '37133000105']]",0.1998210771157631,0.9163356593308284,0.12629276054097058,0.4141498323291873,Carteret,0.5911289689548256,True
CVS - 7311,[['37183053519']],0.12399667866039303,0.8386382507611403,0.10102407971215056,0.35455300304456133,Wake,0.6112400554835205,False
EAST CAROLINA UNIVERSITY BRODY SCHOOL OF MEDICINE - FAMILY PRACTICE CENTER PHARMACY,[['37147000701']],0.15867158671586715,0.9166666666666666,0.43067937288656627,0.5020058754230333,Pitt,0.645969128565846,True
HARRIS TEETER - 354,[['37195000502']],0.12048192771084337,0.9700738437621453,0.03070345899727944,0.37375307682342274,Wilson,0.622093416535606,True
RITE AID - 11531,[['37107010400']],0.4157782515991471,0.8486140724946695,0.31343283582089554,0.5259417199715707,Lenoir,0.636768815649995,True
MAST DRUG,"[['37181960500', '37181960600', '37181960500']]",0.22026481149012567,0.8829667863554758,0.18224666142969365,0.42849275309176504,Vance,0.6316686205549039,True
CVS - 7566,"[['37025041702', '37159050903', '37159051001', '37159051002', '37159051101', '37159051001']]",0.16101273768733818,0.8970784400910209,0.15064969156057226,0.40291362311297707,Cabarrus,0.6096473779385173,True
BRISSON DRUGS,"[['37155960102', '37155960102']]",0.18822459649920437,0.8026824278245056,0.24087591240875914,0.4105943122441564,Robeson,0.6425942755842783,True
ROWLAND FAMILY PHARMACY,"[['37155961900', '37155961900']]",0.2751334519572954,0.8754448398576512,0.27098214285714284,0.4738534782240298,Robeson,0.6425942755842783,True
HAYWOOD REGIONAL MEDICAL CENTER PHARMACY,"[['37087920501', '37087920502', '37087921000']]",0.170313986679353,0.8778940691405012,0.06939728353140917,0.37253511311708776,Haywood,0.6000540292298133,True
JONESTOWN PHARMACY,[['37067003805']],0.13403012603750383,0.8837995696280356,0.1675840978593272,0.3951379311749556,Forsyth,0.6221954212353153,True
OMNICARE OF CAROLINA,"[['37195001402', '37195001502', '37195001402']]",0.09655906349769422,0.8855622561191911,0.128243195475433,0.37012150503077285,Wilson,0.622093416535606,False
CVS - 3867,"[['37195001401', '37195000502']]",0.12403100775193798,0.9343507751937985,0.0279796511627907,0.36212047803617575,Wilson,0.622093416535606,False
PRESCRIPTIONS PLUS,"[['37071031706', '37045950500']]",0.19905315257155154,0.8816440714439423,0.2573036139363774,0.4460002793172904,Gaston,0.615712135351936,True
HARRIS TEETER - 122,"[['37119005515', '37119005516', '37119005517', '37119005529', '37119005525']]",0.06625125340209138,0.9322446640882395,0.04978215841725591,0.3494260253025289,Mecklenburg,0.6095541200719841,False
WAL-MART SUPERCENTER - 5747,"[['37025041602', '37025041603', '37025041604', '37179020204', '37167930801']]",0.10893842220926582,0.9119164013095932,0.10402910658940843,0.3749613100360891,Cabarrus,0.6096473779385173,True
H AND W DRUG COMPANY,[['37035011200']],0.10818517276081852,0.8795706138879571,0.05920831935592083,0.3489880353348988,Catawba,0.607559909583031,False
CVS - 6408,"[['37035011401', '37035010204']]",0.13237603769351583,0.8470944581557102,0.16861773975686628,0.3826960785353641,Catawba,0.607559909583031,True
RITE AID - 11440,"[['37071030104', '37109071102', '37109071102']]",0.10237425039774814,0.9448659894749725,0.034241486068111456,0.36049390864694403,Gaston,0.615712135351936,False
NORTH IREDELL PHARMACY INCORPORATED,"[['37097060901', '37197050401', '37097060801']]",0.1680157946692991,0.8106614017769003,0.1747820123444695,0.3844864029302229,Iredell,0.6076536297665317,True
MCLARTY DRUG AND SURGICAL SUPPLY,"[['37081013800', '37081013900', '37081014300', '37081013602']]",0.1773545113029724,0.8082778619916958,0.3265953230281411,0.4374092321076031,Guilford,0.6247971407630547,True
WAL-MART SUPERCENTER - 3371,"[['37119004101', '37119003902']]",0.12411507757192349,0.8406386503991565,0.2547579799190769,0.4065039026300523,Mecklenburg,0.6095541200719841,True
THOMAS AND OAKLEY DRUG STORE,"[['37145920400', '37145920400']]",0.24196221411998675,0.8578057673185283,0.25867195242814667,0.45281331128888724,Person,0.6329564005914684,True
COATS PHARMACY INCORPORATED,"[['37085070401', '37085070402', '37085070401']]",0.15569801541294415,0.8552138034508627,0.1589277166108186,0.3899465118248751,Harnett,0.6069880918386263,True
CHOCOWINITY PHARMACY,"[['37013930900', '37013931001', '37013931002', '37147001100', '37013931002']]",0.173859294223421,0.8663182737693864,0.14296954029448128,0.3943823694290962,Beaufort,0.6190773159903187,True
CVS - 4398,[['37197050503']],0.14920237722865187,0.8432905849233656,0.0756959649671567,0.3560629757063914,Yadkin,0.6112156567557393,False
RITE AID - 11404,"[['37063001504', '37063001505']]",0.08168442415017757,0.8143074581430746,0.35676685345559517,0.4175862452496158,Durham,0.6141125194963134,True
WALGREENS - 9348,[['37133001301']],0.22131147540983606,0.9079851930195664,0.13242518981688253,0.4205739527487616,Onslow,0.560977263219856,True
J IVERSON RIDDLE DEVELOPMENTAL CENTER PHARMACY,"[['37023021301', '37023021302', '37023021301']]",0.24180534543620777,0.8651874264582283,0.29233333333333333,0.46644203507592313,Burke,0.62122229939238,True
CVS - 7057,"[['37045951400', '37045951503', '37045951501']]",0.12284681363861913,0.8704189409513008,0.14330462020360218,0.3788567915978407,Cleveland,0.6276466662622097,True
WAL-MART SUPERCENTER - 1774,"[['37085071301', '37085071401', '37105030506', '37105030507', '37105030702', '37105030506']]",0.1669313931444382,0.8678075523902239,0.11931156669197672,0.38468350407554625,Harnett,0.6069880918386263,True
PITTMAN'S PHARMACY INCORPORATED,"[['37015960100', '37015960401', '37015960401']]",0.28729703915950333,0.8863419293218721,0.1842885848244187,0.45264251776859804,Bertie,0.6246340789837063,True
EXTENSIVE PHARMACEUTICAL SERVICES,"[['37103920300', '37107010200', '37107010300', '37107010400', '37107011301', '37107011400', '37107010400']]",0.24053387494559697,0.8946757580153779,0.30128437704085337,0.47883133666727606,Jones,0.6174136821788547,True
WALGREENS - 10274,"[['37175960301', '37175960301']]",0.1408955223880597,0.8907462686567165,0.05894736842105263,0.36352971982194293,Transylvania,0.5864944358531187,True
BROUGHTON HOSPITAL,[['37023020600']],0.1459993072393488,0.857637686179425,0.35902320748181504,0.454220066966863,Burke,0.62122229939238,True
WALGREENS - 10707,[['37081010602']],0.04452054794520548,0.9315068493150684,0.31398416886543534,0.4300038553752364,Guilford,0.6247971407630547,True
CAROLINAS MEDICAL CENTER - HOME INFUSION AND EQUIPTMENT,"[['37119003111', '37119003111']]",0.04412209126624358,0.8933212450891508,0.2707766696887277,0.40274000201470733,Mecklenburg,0.6095541200719841,True
GRANITE DRUG CENTER,[['37027031403']],0.17273576097105509,0.8646125116713352,0.30746847720659554,0.4482722499496619,Caldwell,0.6086529128719823,True
BLUE RIDGE HEALTH MART PHARMACY MIDTOWN,"[['37193960600', '37193961100', '37193961201', '37193960600']]",0.1861910994764398,0.8950425392670157,0.17818271767810026,0.4198054521405186,Wilkes,0.613919248260094,True
WAL-MART SUPERCENTER - 3700,"[['37179020318', '37179020320', '37179020312']]",0.10414006930512493,0.8900237096480029,0.07099780701754387,0.35505386199022393,Union,0.6020998533440247,False
RITE AID - 11427,[['37091950401']],0.17070835992342054,0.8915124441608169,0.24469453376205788,0.43563844594876505,Hertford,0.620581553839164,True
RITE AID - 11446,"[['37025041504', '37025041507', '37025042604']]",0.10035647861128333,0.9426534407935524,0.03791358505254963,0.3603078348191284,Cabarrus,0.6096473779385173,False
WALGREENS - 6579,"[['37147000702', '37147000701']]",0.21478453415091125,0.9064895247828308,0.4752761257434155,0.5321833948923859,Pitt,0.645969128565846,True
WALGREENS - 7400,"[['37119006209', '37119006209']]",0.06613267611419182,0.8864243171082358,0.06798110494968165,0.34017936605736976,Mecklenburg,0.6095541200719841,False
CVS - 7539,"[['37159051202', '37159051301', '37159051303', '37159051303']]",0.09649327878433664,0.8897136177673874,0.22390414962010521,0.4033703487239431,Rowan,0.6175117525471473,True
HARRIS TEETER - 179,"[['37119006217', '37119006218', '37119006219', '37119006208']]",0.052346570397111915,0.9401192905352378,0.04983519070789515,0.3474336838800816,Mecklenburg,0.6095541200719841,False
GUITONS DRUG STORE,[['37047930900']],0.16059225512528474,0.8724373576309795,0.25028519279032624,0.42777160184886354,Columbus,0.6105412441232466,True
WALGREENS - 11202,[['37067003903']],0.14647683397683398,0.8856177606177607,0.16722972972972974,0.39977477477477485,Forsyth,0.6221954212353153,True
WALGREENS - 10089,"[['37067004010', '37067004102', '37067004103', '37067004104', '37067004103']]",0.09440377804014168,0.947012987012987,0.07005153655277725,0.3704894338686353,Forsyth,0.6221954212353153,False
SERVICE DRUG STORE,"[['37065021300', '37065021500', '37065021600', '37065021500']]",0.1840235792019347,0.9082527206771464,0.13240761818043859,0.40822797268650657,Edgecombe,0.6422826503255457,True
CVS - 5595,"[['37067000700', '37067000801', '37067000700']]",0.11669908307863296,0.8895526535148652,0.4345598509548207,0.48027052918277297,Forsyth,0.6221954212353153,True
SAM'S CLUB - 6540,"[['37119005534', '37119005534']]",0.06296758104738155,0.936616791354946,0.17955112219451372,0.39304516486561375,Mecklenburg,0.6095541200719841,True
CVS - 1674,"[['37119006308', '37119006311', '37119006308']]",0.0793965859468043,0.9668122270742358,0.02072250893211592,0.35564377398438535,Mecklenburg,0.6095541200719841,False
KEL-SAVE DISCOUNT DRUGS,[['37099950400']],0.1702127659574468,0.8290780141843972,0.13552507095553454,0.3782719503657928,Jackson,0.6157628209602244,True
PITTSBORO DISCOUNT DRUGS,"[['37037020202', '37037020801', '37037020802', '37037020803', '37037020802']]",0.13937216338880484,0.9481845688350984,0.06952849218356026,0.3856950748024878,Chatham,0.6020336574752454,True
RITE AID - 11509,[['37163970701']],0.06757464641173389,0.8255631220534311,0.16308337703198741,0.35207371516571745,Sampson,0.6218358332772808,False
CAROLINAS MEDICAL CENTER - UNION,"[['37179020602', '37179020602']]",0.11983181499649614,0.7783228217706143,0.23067943030586038,0.37627802235765695,Union,0.6020998533440247,True
DENVER PHARMACY,"[['37109071201', '37109071102']]",0.09440951953300404,0.9717108217332735,0.03449841125737631,0.36687291750788464,Lincoln,0.6080074705264387,True
AKERS PHARMACY INCORPORATED,"[['37071032703', '37071032704', '37071032704']]",0.16427783902976847,0.8947579432695199,0.11092817452150648,0.38998798560693165,Gaston,0.615712135351936,True
RITE AID - 11423,"[['37117970100', '37117970200']]",0.21430419037765133,0.9304190377651319,0.1947983014861996,0.44650717654299427,Martin,0.636534161677096,True
FOOD LION - 1685,"[['37101040207', '37101040208', '37101040209', '37101040210', '37101040903', '37101041001', '37101040207']]",0.0991796300595929,0.9150994505069268,0.07869597297192342,0.3643250178461477,Johnston,0.608306517761373,False
RITE AID - 11441,"[['37071033100', '37071031800']]",0.13012086014754357,0.8989169675090253,0.19420478593521082,0.40774753786392653,Gaston,0.615712135351936,True
STANLY REGIONAL MEDICAL CENTER,"[['37167930102', '37167930300', '37167931204']]",0.18028471138845553,0.8872854914196567,0.11953978159126365,0.39570332813312525,Stanly,0.6010544721203147,True
BI-LO - 206,"[['37071032802', '37071032702']]",0.21794030829780256,0.8755329616267629,0.1718596261069203,0.4217776320104953,Gaston,0.615712135351936,True
THE PRESCRIPTION CENTER OF LUMBERTON,"[['37155961000', '37155961000']]",0.16857440166493237,0.8694068678459937,0.28303850156087407,0.44033992369060004,Robeson,0.6425942755842783,True
FREMONT PHARMACY,"[['37191000103', '37191000200', '37191000103']]",0.17145977429923553,0.8787768474699672,0.16628371024307656,0.4055067773374264,Wayne,0.615952372860234,True
HARRIS TEETER - 200,"[['37183053409', '37183053426', '37183053408']]",0.06357493857493858,0.9551597051597052,0.05343980343980344,0.3573914823914824,Wake,0.6112400554835205,False
CVS - 4198,"[['37183052707', '37183054117', '37183052704']]",0.08635683819863735,0.809671522738603,0.16107717934480845,0.3523685134273496,Wake,0.6112400554835205,False
PREVO DRUG INCORPORATED,"[['37151030502', '37151030600', '37151030201']]",0.16078557630392787,0.8653573728267868,0.09913793103448276,0.3750936267217324,Randolph,0.6098074001924837,True
ABERDEEN PRESCRIPTION SHOPPE,"[['37125951101', '37125951102']]",0.11093579317878384,0.9184367034834324,0.07740152038700761,0.36892467234974125,Moore,0.5874958594441854,True
ANDREWS PHARMACY,"[['37067002100', '37067002200', '37067002100']]",0.08221993833504625,0.91379753340185,0.10641827229807324,0.36747858134498984,Forsyth,0.6221954212353153,False
FAYETTEVILLE FAMILY MEDICAL CARE,"[['37051001800', '37051001800']]",0.22333044232437121,0.8018213356461406,0.24131944444444445,0.4221570741383187,Cumberland,0.6040513776722567,True
INDIAN TRAIL PHARMACY,"[['37179020313', '37179020313']]",0.1382667964946446,0.8442064264849075,0.09339853300733496,0.3586239186622957,Union,0.6020998533440247,False
CVS - 1643,"[['37025041301', '37119006310', '37025041304']]",0.08142612486377082,0.9430691784731953,0.03949348694794748,0.35466293009497124,Cabarrus,0.6096473779385173,False
BELMONT PHARMACY,"[['37157041501', '37157041602', '37157041502']]",0.15544912192252752,0.9115200403327451,0.1915072171869755,0.4194921264807494,Rockingham,0.6298912027105816,True
HARRIS TEETER - 33,"[['37081016101', '37081016102', '37081016102']]",0.14151390644753475,0.8755530973451328,0.21368475274725274,0.41025058551330673,Guilford,0.6247971407630547,True
CAROLINAS MEDICAL CENTER PHARMACY,[['37025042402']],0.10657306955966815,0.8578493937460114,0.13002552648372687,0.3648159965964688,Cabarrus,0.6096473779385173,False
CVS - 7574,"[['37121950400', '37121950400']]",0.17935457178320233,0.904013239553165,0.1119155978485726,0.39842780306164666,Mitchell,0.6040844536597331,True
RITE AID - 11369,[['37101041004']],0.14623338257016247,0.7656326932545544,0.09748892171344166,0.33645166584605285,Johnston,0.608306517761373,False
WALGREENS - 9555,"[['37183054113', '37183054115']]",0.08650883126644118,0.8809470124013529,0.08613127646702964,0.3511957067116079,Wake,0.6112400554835205,False
